Time,Load,PV,Wind
12:23:00,0.8008506235990573,0.9544119598732681,0.2868054687550583
12:24:00,0.7933214552560492,0.9526235977627187,0.2762118220782262
12:25:00,0.7955629633887005,0.9508352356521691,0.2638635356621932
12:26:00,0.7898729812058164,0.9490468735416197,0.2515360262145229
12:27:00,0.7863095580205758,0.9472585114310702,0.24039995897964203
12:28:00,0.7857922869130409,0.9454701493205206,0.23011280334520196
12:29:00,0.7893557100982814,0.9436817872099712,0.22041114216143234
12:30:00,0.7966549801712742,0.9418934250994218,0.2113067900393223
12:31:00,0.795792861658716,0.9457671967594602,0.20206555148751804
12:32:00,0.7933789298235531,0.9496409684194989,0.19384600214130893
12:33:00,0.7921144893384677,0.9535147400795374,0.18741316440180172
12:34:00,0.7964825564687625,0.9573885117395758,0.18216384896487184
12:35:00,0.8672337490660382,0.9612622833996145,0.17851858065841086
12:36:00,0.8661417322834646,0.965136055059653,0.1764877033189389
12:37:00,0.8637852750158055,0.9690098267196915,0.17500889124980828
12:38:00,0.8637278004483017,0.9728835983797302,0.17474411926949468
12:39:00,0.8657394103109374,0.9767573700397687,0.17476787837208269
12:40:00,0.868325765848612,0.9806311416998071,0.17612174556368265
12:41:00,0.8696476809012011,0.984504913359846,0.17709156105553978
12:42:00,0.8574630725903788,0.9883786850198844,0.17794083594258084
12:43:00,0.8609690212081154,0.9922524566799228,0.17941795415630418
12:44:00,0.8574630725903788,0.9961262283399617,0.18002205950616695
12:45:00,0.8576929708603942,1.0,0.1814878198151482
12:46:00,0.8514857175699753,0.998466902919049,0.18288125218891424
12:47:00,0.8537272257026265,0.9969338058380978,0.18389820066751247
12:48:00,0.8558537847002701,0.9954007087571468,0.1849695018293654
12:49:00,0.8510833955974481,0.9938676116761956,0.1856570963475941
12:50:00,0.8610264957756192,0.9923345145952446,0.18764602300629943
12:51:00,0.8644174952583481,0.9908014175142934,0.19025921756003303
12:52:00,0.8601069026955571,0.9892683204333423,0.19195742201310553
12:53:00,0.8703948502787516,0.9877352233523912,0.19504067822021323
12:54:00,0.8643025461233403,0.9862021262714402,0.19869432819457583
12:55:00,0.8637278004483017,0.9846690291904889,0.2018145254953705
12:56:00,0.8645899189608597,0.983135932109538,0.2052285626348855
12:57:00,0.864474969825852,0.9816028350285868,0.20918309590652465
12:58:00,0.8666015288234955,0.9800697379476357,0.21285319039617323
12:59:00,0.8619460888556814,0.9785366408666846,0.2165075240200027
13:00:00,0.8617161905856658,0.9770035437857335,0.21869096737048166
13:01:00,0.8634404276107822,0.9762783478266088,0.21853472071767657
13:02:00,0.870682223116271,0.9755531518674844,0.21753116598631364
13:03:00,0.8672337490660382,0.9748279559083597,0.21613260428477124
13:04:00,0.8661992068509684,0.9741027599492352,0.21440316083986158
13:05:00,0.8602793263980688,0.9733775639901101,0.2115707355269904
13:06:00,0.8721765618713719,0.9726523680309858,0.20840146882365224
13:07:00,0.8670038507960227,0.9719271720718613,0.2049404509271151
13:08:00,0.8691304097936663,0.9712019761127364,0.20043043344281775
13:09:00,0.9429277544686475,0.9704767801536117,0.1956217622487104
13:10:00,0.9471808724639347,0.969751584194487,0.19107286159964348
13:11:00,0.944134720386229,0.9690263882353625,0.1869700824526431
13:12:00,0.9466061267888958,0.9683011922762378,0.1834149229446712
13:13:00,0.9473532961664464,0.9675759963171133,0.17985446018804965
13:14:00,0.9416633139835623,0.9668508003579886,0.1771462751583403
13:15:00,0.9353985861256393,0.966125604398864,0.17497574835682575
13:16:00,0.9404563480659808,0.9633612778112257,0.17371872955670134
13:17:00,0.9400540260934537,0.9605969512235875,0.17370128941017599
13:18:00,0.9431001781711591,0.9578326246359491,0.17343457834236378
13:19:00,0.9490200586240588,0.9550682980483108,0.17354018373518468
13:20:00,0.9389620093108799,0.9523039714606727,0.1750710957107487
13:21:00,0.8684981895511236,0.9495396448730344,0.1764807808571755
13:22:00,0.8682108167136042,0.946775318285396,0.17680872993399785
13:23:00,0.9403988734984767,0.9440109916977583,0.17650296061559206
13:24:00,0.9497097534341055,0.9412466651101196,0.17522634504470236
13:25:00,0.9580435657221679,0.9384823385224815,0.17398726135843282
13:26:00,0.949882177136617,0.9357180119348429,0.17368344813324244
13:27:00,0.9530432783493304,0.932953685347205,0.1738235633049774
13:28:00,0.8863153054773262,0.9301893587595669,0.17422883003442208
13:29:00,0.8841312719121788,0.9274250321719285,0.17493442775061097
13:30:00,0.8783838151617909,0.9246607055842901,0.17654173753771235
13:31:00,0.9558595321570205,0.9205721450766529,0.17999484195262852
13:32:00,0.8766021035691707,0.9164835845690159,0.18427633860895928
13:33:00,0.9451117880337949,0.9123950240613786,0.19037031745564692
13:34:00,0.8822346111845508,0.9083064635537413,0.19902104949168858
13:35:00,0.8870624748548767,0.9042179030461039,0.20844203896948063
13:36:00,0.8860854072073107,0.9001293425384671,0.2176945629370409
13:37:00,0.8951089143054198,0.8960407820308297,0.22748995094713378
